probe_id	rho	p	q_BH
Hs.597188_at	0.292436	2.901981e-01	6.043888e-01
Hs.597227_at	0.292436	2.901981e-01	6.043888e-01
Hs.79064_at	-0.292436	2.901981e-01	6.043888e-01
Hs.496546_at	0.292436	2.901981e-01	6.043888e-01
Hs.437638_at	-0.292436	2.901981e-01	6.043888e-01
Hs.156832_at	0.292436	2.901981e-01	6.043888e-01
Hs.21398_at	-0.292436	2.901981e-01	6.043888e-01
Hs.356216_at	0.292436	2.901981e-01	6.043888e-01
Hs.551042+_at	0.292436	2.901981e-01	6.043888e-01
Hs.1294_at	0.292436	2.901981e-01	6.043888e-01
Hs.437066_at	0.292436	2.901981e-01	6.043888e-01
Hs.335321_at	0.292436	2.901981e-01	6.043888e-01
Hs.609556_at	0.292436	2.901981e-01	6.043888e-01
Hs.122583_at	0.292436	2.901981e-01	6.043888e-01
Hs.12271_at	0.292436	2.901981e-01	6.043888e-01
Hs.87159_at	-0.292436	2.901981e-01	6.043888e-01
Hs.534468_at	0.292436	2.901981e-01	6.043888e-01
Hs.131910_at	0.292436	2.901981e-01	6.043888e-01
Hs.410180_at	0.292436	2.901981e-01	6.043888e-01
Hs.180408_at	0.292436	2.901981e-01	6.043888e-01
Hs.647380_at	-0.292436	2.901981e-01	6.043888e-01
Hs.652409_at	-0.292436	2.901981e-01	6.043888e-01
Hs.632483_at	-0.292436	2.901981e-01	6.043888e-01
Hs.303798_at	0.292436	2.901981e-01	6.043888e-01
Hs.24422_at	-0.292436	2.901981e-01	6.043888e-01
Hs.515092_at	-0.292436	2.901981e-01	6.043888e-01
Hs.632540_at	-0.292436	2.901981e-01	6.043888e-01
Hs.306423_at	0.292436	2.901981e-01	6.043888e-01
Hs.613636_at	-0.292436	2.901981e-01	6.043888e-01
Hs.513832_at	-0.292436	2.901981e-01	6.043888e-01
Hs.462983_at	-0.292436	2.901981e-01	6.043888e-01
Hs.532626_at	-0.292436	2.901981e-01	6.043888e-01
Hs.532632_at	-0.292436	2.901981e-01	6.043888e-01
Hs.87734_at	0.292436	2.901981e-01	6.043888e-01
Hs.231883_at	-0.292436	2.901981e-01	6.043888e-01
Hs.381319_at	0.292436	2.901981e-01	6.043888e-01
Hs.494985_at	-0.292436	2.901981e-01	6.043888e-01
Hs.644805_at	0.292436	2.901981e-01	6.043888e-01
Hs.445045_at	0.292436	2.901981e-01	6.043888e-01
Hs.489988_at	0.292436	2.901981e-01	6.043888e-01
Hs.130759_at	-0.292436	2.901981e-01	6.043888e-01
Hs.241421_at	0.292436	2.901981e-01	6.043888e-01
Hs.632762_at	0.292436	2.901981e-01	6.043888e-01
Hs.258326_at	-0.292436	2.901981e-01	6.043888e-01
Hs.257761_at	-0.292436	2.901981e-01	6.043888e-01
Hs.279245_at	0.292436	2.901981e-01	6.043888e-01
Hs.626117_at	0.292436	2.901981e-01	6.043888e-01
Hs.520494_at	0.292436	2.901981e-01	6.043888e-01
Hs.526528_at	-0.292436	2.901981e-01	6.043888e-01
Hs.584791_at	0.292436	2.901981e-01	6.043888e-01
Hs.25960_at	0.292436	2.901981e-01	6.043888e-01
Hs.591565_at	0.292436	2.901981e-01	6.043888e-01
Hs.476517_at	0.292436	2.901981e-01	6.043888e-01
Hs.476217_at	0.292436	2.901981e-01	6.043888e-01
Hs.475872_at	0.292436	2.901981e-01	6.043888e-01
Hs.518480_at	0.292436	2.901981e-01	6.043888e-01
Hs.632080_at	-0.292436	2.901981e-01	6.043888e-01
Hs.621823_at	-0.292436	2.901981e-01	6.043888e-01
Hs.112873_at	0.292436	2.901981e-01	6.043888e-01
Hs.650499_at	0.292436	2.901981e-01	6.043888e-01
Hs.524590_at	0.292436	2.901981e-01	6.043888e-01
Hs.579784_at	0.292436	2.901981e-01	6.043888e-01
Hs.343522_at	-0.288826	2.964689e-01	6.089837e-01
Hs.651145_at	-0.288826	2.964689e-01	6.089837e-01
Hs.388654_at	-0.288826	2.964689e-01	6.089837e-01
Hs.79170_at	-0.288826	2.964689e-01	6.089837e-01
Hs.191518_at	-0.288826	2.964689e-01	6.089837e-01
Hs.386236_at	0.288826	2.964689e-01	6.089837e-01
Hs.192233_at	0.288826	2.964689e-01	6.089837e-01
Hs.595115_at	0.288826	2.964689e-01	6.089837e-01
Hs.567303_at	0.288826	2.964689e-01	6.089837e-01
Hs.475565_at	0.288826	2.964689e-01	6.089837e-01
Hs.136713_at	-0.288826	2.964689e-01	6.089837e-01
Hs.137274_at	0.288826	2.964689e-01	6.089837e-01
Hs.567380_at	-0.288826	2.964689e-01	6.089837e-01
Hs.649833_at	0.288826	2.964689e-01	6.089837e-01
Hs.105352_at	-0.288826	2.964689e-01	6.089837e-01
Hs.525105_at	0.288826	2.964689e-01	6.089837e-01
Hs.253773_at	0.288826	2.964689e-01	6.089837e-01
Hs.148641_at	-0.288826	2.964689e-01	6.089837e-01
Hs.278984_at	0.288826	2.964689e-01	6.089837e-01
Hs.106730_at	0.288826	2.964689e-01	6.089837e-01
Hs.106795_at	0.288826	2.964689e-01	6.089837e-01
Hs.519385_at	0.288826	2.964689e-01	6.089837e-01
Hs.258941_at	-0.288826	2.964689e-01	6.089837e-01
Hs.107944_at	-0.288826	2.964689e-01	6.089837e-01
Hs.638944_at	0.288826	2.964689e-01	6.089837e-01
Hs.638953_at	0.288826	2.964689e-01	6.089837e-01
Hs.362702_at	-0.288826	2.964689e-01	6.089837e-01
Hs.2879_at	0.288826	2.964689e-01	6.089837e-01
Hs.623813_at	0.288826	2.964689e-01	6.089837e-01
Hs.279840_at	0.288826	2.964689e-01	6.089837e-01
Hs.628129_at	0.288826	2.964689e-01	6.089837e-01
Hs.149473_at	0.288826	2.964689e-01	6.089837e-01
Hs.45231_at	-0.288826	2.964689e-01	6.089837e-01
Hs.502883_at	0.288826	2.964689e-01	6.089837e-01
Hs.145437_at	-0.288826	2.964689e-01	6.089837e-01
Hs.441498_at	0.288826	2.964689e-01	6.089837e-01
Hs.209206_at	0.288826	2.964689e-01	6.089837e-01
Hs.603457_at	-0.288826	2.964689e-01	6.089837e-01
Hs.631640_at	0.288826	2.964689e-01	6.089837e-01
Hs.454480_at	0.288826	2.964689e-01	6.089837e-01
Hs.239154_at	-0.288826	2.964689e-01	6.089837e-01
Hs.23918_at	0.288826	2.964689e-01	6.089837e-01
Hs.239499_at	-0.288826	2.964689e-01	6.089837e-01
Hs.514578_at	0.288826	2.964689e-01	6.089837e-01
Hs.514303_at	-0.288826	2.964689e-01	6.089837e-01
Hs.1310_at	-0.288826	2.964689e-01	6.089837e-01
Hs.470445_at	0.288826	2.964689e-01	6.089837e-01
Hs.651204_at	0.288826	2.964689e-01	6.089837e-01
Hs.91384_at	-0.288826	2.964689e-01	6.089837e-01
Hs.159130_at	0.288826	2.964689e-01	6.089837e-01
Hs.631550_at	0.288826	2.964689e-01	6.089837e-01
Hs.98619_at	0.288826	2.964689e-01	6.089837e-01
Hs.184926_at	-0.288826	2.964689e-01	6.089837e-01
Hs.77348_at	-0.288826	2.964689e-01	6.089837e-01
Hs.555999_at	0.288826	2.964689e-01	6.089837e-01
Hs.600532_at	-0.288826	2.964689e-01	6.089837e-01
Hs.353175_at	-0.288826	2.964689e-01	6.089837e-01
Hs.440379_at	-0.288826	2.964689e-01	6.089837e-01
Hs.601592_at	0.288826	2.964689e-01	6.089837e-01
Hs.369574_at	-0.288826	2.964689e-01	6.089837e-01
Hs.647067_at	0.288826	2.964689e-01	6.089837e-01
Hs.512464_at	0.288826	2.964689e-01	6.089837e-01
Hs.200242_at	-0.288826	2.964689e-01	6.089837e-01
Hs.644153_at	0.288826	2.964689e-01	6.089837e-01
Hs.545209_at	0.288826	2.964689e-01	6.089837e-01
Hs.601077-_at	0.288826	2.964689e-01	6.089837e-01
Hs.126963_at	-0.288826	2.964689e-01	6.089837e-01
Hs.7980_at	-0.288826	2.964689e-01	6.089837e-01
Hs.599628+_at	0.288826	2.964689e-01	6.089837e-01
Hs.193741_at	0.288826	2.964689e-01	6.089837e-01
Hs.38132_at	0.288826	2.964689e-01	6.089837e-01
Hs.23119_at	-0.288826	2.964689e-01	6.089837e-01
Hs.231411_at	-0.288826	2.964689e-01	6.089837e-01
Hs.652137_at	-0.288826	2.964689e-01	6.089837e-01
Hs.156289_at	0.288826	2.964689e-01	6.089837e-01
Hs.120260_at	0.288826	2.964689e-01	6.089837e-01
Hs.177530_at	-0.288826	2.964689e-01	6.089837e-01
Hs.175955_at	0.288826	2.964689e-01	6.089837e-01
Hs.146393_at	-0.288826	2.964689e-01	6.089837e-01
Hs.212872_at	0.288826	2.964689e-01	6.089837e-01
Hs.529782_at	0.288826	2.964689e-01	6.089837e-01
Hs.479451_at	-0.288826	2.964689e-01	6.089837e-01
Hs.561028_at	0.288826	2.964689e-01	6.089837e-01
Hs.31854_at	0.288826	2.964689e-01	6.089837e-01
Hs.320890_at	0.288826	2.964689e-01	6.089837e-01
Hs.31595_at	0.288826	2.964689e-01	6.089837e-01
Hs.530941_at	-0.288826	2.964689e-01	6.089837e-01
Hs.244139_at	-0.288826	2.964689e-01	6.089837e-01
Hs.461379_at	-0.288826	2.964689e-01	6.089837e-01
Hs.248144_at	0.288826	2.964689e-01	6.089837e-01
Hs.295917_at	-0.288826	2.964689e-01	6.089837e-01
Hs.632419_at	-0.288826	2.964689e-01	6.089837e-01
Hs.517466_at	0.288826	2.964689e-01	6.089837e-01
Hs.412186_at	-0.288826	2.964689e-01	6.089837e-01
Hs.436442_at	0.288826	2.964689e-01	6.089837e-01
Hs.245131_at	0.288826	2.964689e-01	6.089837e-01
Hs.592223_at	-0.288826	2.964689e-01	6.089837e-01
Hs.444550_at	0.288826	2.964689e-01	6.089837e-01
Hs.144567_at	-0.288826	2.964689e-01	6.089837e-01
Hs.516674_at	-0.288826	2.964689e-01	6.089837e-01
Hs.516671_at	-0.288826	2.964689e-01	6.089837e-01
Hs.178715_at	0.288826	2.964689e-01	6.089837e-01
Hs.408182_at	0.288826	2.964689e-01	6.089837e-01
Hs.409662_at	0.288826	2.964689e-01	6.089837e-01
Hs.159737_at	-0.288826	2.964689e-01	6.089837e-01
Hs.496982_at	-0.288826	2.964689e-01	6.089837e-01
Hs.378532_at	-0.288826	2.964689e-01	6.089837e-01
Hs.376780_at	0.288826	2.964689e-01	6.089837e-01
Hs.410810_at	-0.288826	2.964689e-01	6.089837e-01
Hs.34045_at	0.288826	2.964689e-01	6.089837e-01
Hs.607414_at	-0.288826	2.964689e-01	6.089837e-01
Hs.348711_at	0.288826	2.964689e-01	6.089837e-01
Hs.348418_at	-0.288826	2.964689e-01	6.089837e-01
Hs.606071_at	-0.288826	2.964689e-01	6.089837e-01
Hs.352156_at	0.288826	2.964689e-01	6.089837e-01
Hs.509008_at	-0.288826	2.964689e-01	6.089837e-01
Hs.21413_at	-0.288826	2.964689e-01	6.089837e-01
Hs.160324_at	-0.288826	2.964689e-01	6.089837e-01
Hs.121365_at	0.288826	2.964689e-01	6.089837e-01
Hs.336564_at	0.288826	2.964689e-01	6.089837e-01
Hs.289108_at	0.288826	2.964689e-01	6.089837e-01
Hs.621210_at	0.288826	2.964689e-01	6.089837e-01
Hs.109439_at	-0.288826	2.964689e-01	6.089837e-01
Hs.632066_at	-0.288826	2.964689e-01	6.089837e-01
Hs.623108_at	0.288826	2.964689e-01	6.089837e-01
Hs.649877_at	-0.288826	2.964689e-01	6.089837e-01
Hs.525557_at	0.288826	2.964689e-01	6.089837e-01
Hs.629038_at	0.288826	2.964689e-01	6.089837e-01
Hs.434235_at	0.288826	2.964689e-01	6.089837e-01
Hs.576092_at	0.288826	2.964689e-01	6.089837e-01
Hs.253247_at	0.288826	2.964689e-01	6.089837e-01
Hs.563176_at	-0.288826	2.964689e-01	6.089837e-01
Hs.101949_at	-0.288826	2.964689e-01	6.089837e-01
Hs.650504_at	0.288826	2.964689e-01	6.089837e-01
Hs.562513_at	0.285215	3.028187e-01	6.151665e-01
Hs.62919_at	-0.285215	3.028187e-01	6.151665e-01
Hs.98322_at	0.285215	3.028187e-01	6.151665e-01
Hs.105944_at	0.285215	3.028187e-01	6.151665e-01
Hs.567543_at	0.285215	3.028187e-01	6.151665e-01
Hs.523360_at	0.285215	3.028187e-01	6.151665e-01
Hs.523836_at	-0.285215	3.028187e-01	6.151665e-01
Hs.110298_at	0.285215	3.028187e-01	6.151665e-01
Hs.70327_at	-0.285215	3.028187e-01	6.151665e-01
Hs.435500_at	-0.285215	3.028187e-01	6.151665e-01
Hs.334526_at	0.285215	3.028187e-01	6.151665e-01
Hs.609539_at	0.285215	3.028187e-01	6.151665e-01
Hs.550502_at	-0.285215	3.028187e-01	6.151665e-01
Hs.607972_at	0.285215	3.028187e-01	6.151665e-01
Hs.22575_at	0.285215	3.028187e-01	6.151665e-01
Hs.38961_at	0.285215	3.028187e-01	6.151665e-01
Hs.21771_at	0.285215	3.028187e-01	6.151665e-01
Hs.12400_at	0.285215	3.028187e-01	6.151665e-01
Hs.128252_at	0.285215	3.028187e-01	6.151665e-01
Hs.509200_at	0.285215	3.028187e-01	6.151665e-01
Hs.346947_at	0.285215	3.028187e-01	6.151665e-01
Hs.86636_at	0.285215	3.028187e-01	6.151665e-01
Hs.46884_at	0.285215	3.028187e-01	6.151665e-01
Hs.1570_at	0.285215	3.028187e-01	6.151665e-01
Hs.548018_at	0.285215	3.028187e-01	6.151665e-01
Hs.644306_at	0.285215	3.028187e-01	6.151665e-01
Hs.75682_at	0.285215	3.028187e-01	6.151665e-01
Hs.413297_at	0.285215	3.028187e-01	6.151665e-01
Hs.409223_at	-0.285215	3.028187e-01	6.151665e-01
Hs.408385_at	0.285215	3.028187e-01	6.151665e-01
Hs.182698_at	-0.285215	3.028187e-01	6.151665e-01
Hs.586671_at	0.285215	3.028187e-01	6.151665e-01
Hs.438385_at	-0.285215	3.028187e-01	6.151665e-01
Hs.598384_at	0.285215	3.028187e-01	6.151665e-01
Hs.115617_at	0.285215	3.028187e-01	6.151665e-01
Hs.147554_at	-0.285215	3.028187e-01	6.151665e-01
Hs.91985_at	0.285215	3.028187e-01	6.151665e-01
Hs.483494_at	0.285215	3.028187e-01	6.151665e-01
Hs.75659_at	-0.285215	3.028187e-01	6.151665e-01
Hs.247686_at	0.285215	3.028187e-01	6.151665e-01
Hs.164537_at	0.285215	3.028187e-01	6.151665e-01
Hs.620701_at	0.285215	3.028187e-01	6.151665e-01
Hs.147293_at	0.285215	3.028187e-01	6.151665e-01
Hs.530595_at	-0.285215	3.028187e-01	6.151665e-01
Hs.93338_at	-0.285215	3.028187e-01	6.151665e-01
Hs.175350_at	0.285215	3.028187e-01	6.151665e-01
Hs.479911_at	0.285215	3.028187e-01	6.151665e-01
Hs.621486-_at	0.285215	3.028187e-01	6.151665e-01
Hs.58488_at	0.285215	3.028187e-01	6.151665e-01
Hs.41502_at	-0.285215	3.028187e-01	6.151665e-01
Hs.651751+_at	-0.285215	3.028187e-01	6.151665e-01
Hs.651751-_at	-0.285215	3.028187e-01	6.151665e-01
Hs.8035_at	0.285215	3.028187e-01	6.151665e-01
Hs.80485_at	0.285215	3.028187e-01	6.151665e-01
Hs.120021_at	0.285215	3.028187e-01	6.151665e-01
Hs.120784_at	0.285215	3.028187e-01	6.151665e-01
Hs.513430_at	0.285215	3.028187e-01	6.151665e-01
Hs.232296_at	-0.285215	3.028187e-01	6.151665e-01
Hs.326561_at	0.285215	3.028187e-01	6.151665e-01
Hs.632655_at	-0.285215	3.028187e-01	6.151665e-01
Hs.194726_at	0.285215	3.028187e-01	6.151665e-01
Hs.33187_at	-0.285215	3.028187e-01	6.151665e-01
Hs.512633_at	0.285215	3.028187e-01	6.151665e-01
Hs.372152_at	0.285215	3.028187e-01	6.151665e-01
Hs.573007_at	-0.285215	3.028187e-01	6.151665e-01
Hs.155204_at	-0.285215	3.028187e-01	6.151665e-01
Hs.18788_at	0.285215	3.028187e-01	6.151665e-01
Hs.594352_at	-0.285215	3.028187e-01	6.151665e-01
Hs.646647_at	0.285215	3.028187e-01	6.151665e-01
Hs.12844_at	0.285215	3.028187e-01	6.151665e-01
Hs.505_at	0.285215	3.028187e-01	6.151665e-01
Hs.353208_at	0.285215	3.028187e-01	6.151665e-01
Hs.534579_at	0.285215	3.028187e-01	6.151665e-01
Hs.118110_at	0.285215	3.028187e-01	6.151665e-01
Hs.553996_at	0.285215	3.028187e-01	6.151665e-01
Hs.406758_at	-0.285215	3.028187e-01	6.151665e-01
Hs.646574_at	0.285215	3.028187e-01	6.151665e-01
Hs.13155_at	0.285215	3.028187e-01	6.151665e-01
Hs.652603_at	-0.285215	3.028187e-01	6.151665e-01
Hs.631520_at	0.285215	3.028187e-01	6.151665e-01
Hs.126622_at	0.285215	3.028187e-01	6.151665e-01
Hs.126774_at	0.285215	3.028187e-01	6.151665e-01
Hs.12677_at	-0.285215	3.028187e-01	6.151665e-01
Hs.647041_at	0.285215	3.028187e-01	6.151665e-01
Hs.91142_at	0.285215	3.028187e-01	6.151665e-01
Hs.524782_at	-0.285215	3.028187e-01	6.151665e-01
Hs.632717_at	0.285215	3.028187e-01	6.151665e-01
Hs.311363_at	-0.285215	3.028187e-01	6.151665e-01
Hs.502982_at	0.285215	3.028187e-01	6.151665e-01
Hs.367956_at	0.285215	3.028187e-01	6.151665e-01
Hs.637894_at	-0.285215	3.028187e-01	6.151665e-01
Hs.625109_at	-0.285215	3.028187e-01	6.151665e-01
Hs.278839_at	0.285215	3.028187e-01	6.151665e-01
Hs.580427_at	0.285215	3.028187e-01	6.151665e-01
Hs.458336_at	-0.285215	3.028187e-01	6.151665e-01
Hs.603845_at	0.285215	3.028187e-01	6.151665e-01
Hs.638918_at	0.285215	3.028187e-01	6.151665e-01
Hs.638707_at	-0.285215	3.028187e-01	6.151665e-01
Hs.279906_at	0.285215	3.028187e-01	6.151665e-01
Hs.283865_at	0.285215	3.028187e-01	6.151665e-01
Hs.629674_at	0.285215	3.028187e-01	6.151665e-01
Hs.253646_at	0.285215	3.028187e-01	6.151665e-01
Hs.459630_at	0.285215	3.028187e-01	6.151665e-01
Hs.148656_at	-0.285215	3.028187e-01	6.151665e-01
Hs.112242_at	0.285215	3.028187e-01	6.151665e-01
Hs.649858_at	-0.285215	3.028187e-01	6.151665e-01
Hs.523899_at	-0.285215	3.028187e-01	6.151665e-01
Hs.102788_at	-0.285215	3.028187e-01	6.151665e-01
Hs.112499_at	0.285215	3.028187e-01	6.151665e-01
Hs.476454_at	-0.281605	3.092472e-01	6.201315e-01
Hs.134882_at	-0.281605	3.092472e-01	6.201315e-01
Hs.649335_at	-0.281605	3.092472e-01	6.201315e-01
Hs.7037_at	-0.281605	3.092472e-01	6.201315e-01
Hs.560319_at	0.281605	3.092472e-01	6.201315e-01
Hs.428147_at	0.281605	3.092472e-01	6.201315e-01
Hs.527021_at	0.281605	3.092472e-01	6.201315e-01
Hs.520038_at	0.281605	3.092472e-01	6.201315e-01
Hs.520026_at	0.281605	3.092472e-01	6.201315e-01
Hs.149763_at	0.281605	3.092472e-01	6.201315e-01
Hs.631574_at	0.281605	3.092472e-01	6.201315e-01
Hs.524809_at	-0.281605	3.092472e-01	6.201315e-01
Hs.434966_at	-0.281605	3.092472e-01	6.201315e-01
Hs.368153_at	0.281605	3.092472e-01	6.201315e-01
Hs.466248_at	0.281605	3.092472e-01	6.201315e-01
Hs.638702_at	0.281605	3.092472e-01	6.201315e-01
Hs.601825_at	-0.281605	3.092472e-01	6.201315e-01
Hs.200804_at	-0.281605	3.092472e-01	6.201315e-01
Hs.535075_at	0.281605	3.092472e-01	6.201315e-01
Hs.29725_at	-0.281605	3.092472e-01	6.201315e-01
Hs.585003_at	0.281605	3.092472e-01	6.201315e-01
Hs.584831_at	0.281605	3.092472e-01	6.201315e-01
Hs.461187_at	0.281605	3.092472e-01	6.201315e-01
Hs.292788_at	0.281605	3.092472e-01	6.201315e-01
Hs.425023_at	0.281605	3.092472e-01	6.201315e-01
Hs.73917_at	0.281605	3.092472e-01	6.201315e-01
Hs.163543_at	0.281605	3.092472e-01	6.201315e-01
Hs.591908_at	-0.281605	3.092472e-01	6.201315e-01
Hs.479342_at	-0.281605	3.092472e-01	6.201315e-01
Hs.558599_at	-0.281605	3.092472e-01	6.201315e-01
Hs.559113_at	-0.281605	3.092472e-01	6.201315e-01
Hs.435933_at	-0.281605	3.092472e-01	6.201315e-01
Hs.414489_at	0.281605	3.092472e-01	6.201315e-01
Hs.415067_at	-0.281605	3.092472e-01	6.201315e-01
Hs.176615_at	0.281605	3.092472e-01	6.201315e-01
Hs.177968_at	0.281605	3.092472e-01	6.201315e-01
Hs.289044_at	0.281605	3.092472e-01	6.201315e-01
Hs.652255_at	0.281605	3.092472e-01	6.201315e-01
Hs.527881_at	0.281605	3.092472e-01	6.201315e-01
Hs.350848_at	0.281605	3.092472e-01	6.201315e-01
Hs.123035_at	0.281605	3.092472e-01	6.201315e-01
Hs.123659_at	0.281605	3.092472e-01	6.201315e-01
Hs.444075_at	-0.281605	3.092472e-01	6.201315e-01
Hs.605549_at	-0.281605	3.092472e-01	6.201315e-01
Hs.144129_at	0.281605	3.092472e-01	6.201315e-01
Hs.376064_at	-0.281605	3.092472e-01	6.201315e-01
Hs.49614_at	-0.281605	3.092472e-01	6.201315e-01
Hs.644678_at	-0.281605	3.092472e-01	6.201315e-01
Hs.598709_at	-0.281605	3.092472e-01	6.201315e-01
Hs.374458_at	-0.281605	3.092472e-01	6.201315e-01
Hs.496622_at	-0.281605	3.092472e-01	6.201315e-01
Hs.589924_at	0.281605	3.092472e-01	6.201315e-01
Hs.196482_at	0.281605	3.092472e-01	6.201315e-01
Hs.606890_at	-0.281605	3.092472e-01	6.201315e-01
Hs.444247_at	-0.281605	3.092472e-01	6.201315e-01
Hs.22410_at	0.281605	3.092472e-01	6.201315e-01
Hs.241545_at	-0.281605	3.092472e-01	6.201315e-01
Hs.245798_at	-0.281605	3.092472e-01	6.201315e-01
Hs.617351_at	0.281605	3.092472e-01	6.201315e-01
Hs.530402_at	-0.281605	3.092472e-01	6.201315e-01
Hs.632511_at	0.281605	3.092472e-01	6.201315e-01
Hs.592074_at	0.281605	3.092472e-01	6.201315e-01
Hs.567655_at	0.281605	3.092472e-01	6.201315e-01
Hs.181289_at	0.281605	3.092472e-01	6.201315e-01
Hs.592327_at	0.281605	3.092472e-01	6.201315e-01
Hs.591011_at	0.281605	3.092472e-01	6.201315e-01
